timestamp,station_id,anomaly_type,description
2026-08-29T01:12:52.659735,AWS_IDR,drift,Temperature drifted by 3.01
2026-08-29T01:12:52.661738,AWS_COK,frozen_value,Values frozen
2026-08-29T01:12:52.665097,AWS_PAT,frozen_value,Values frozen
2026-08-29T01:12:52.667165,AWS_IXC,frozen_value,Values frozen
2026-08-29T01:12:52.671113,AWS_GAU,frozen_value,Values frozen
2026-08-29T01:12:52.674341,AWS_CJB,spike,temperature spiked by 24.99
2026-08-29T01:12:54.676082,AWS_MUM,dropout,Reading dropped
2026-08-29T01:12:54.681153,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:12:54.709416,AWS_KNP,frozen_value,Values frozen
2026-08-29T01:12:54.711500,AWS_NAG,drift,Temperature drifted by 1.74
2026-08-29T01:12:54.713451,AWS_IDR,drift,Temperature drifted by 3.28
2026-08-29T01:12:54.717631,AWS_COK,frozen_value,Values frozen
2026-08-29T01:12:54.723036,AWS_IXC,frozen_value,Values frozen
2026-08-29T01:12:54.726241,AWS_GAU,dropout,Reading dropped
2026-08-29T01:12:56.730774,AWS_MUM,dropout,Reading dropped
2026-08-29T01:12:56.750913,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:12:56.767114,AWS_KNP,frozen_value,Values frozen
2026-08-29T01:12:56.769496,AWS_NAG,drift,Temperature drifted by 2.22
2026-08-29T01:12:56.771504,AWS_IDR,drift,Temperature drifted by 3.72
2026-08-29T01:12:56.775316,AWS_COK,frozen_value,Values frozen
2026-08-29T01:12:56.779107,AWS_IXC,frozen_value,Values frozen
2026-08-29T01:12:56.783962,AWS_BBI,spike,temperature spiked by -15.78
2026-08-29T01:12:56.786999,AWS_GAU,dropout,Reading dropped
2026-08-29T01:12:56.788527,AWS_IXR,dropout,Reading dropped
2026-08-29T01:12:56.791713,AWS_CJB,drift,Temperature drifted by 0.49
2026-08-29T01:12:58.810647,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:12:58.847948,AWS_KNP,frozen_value,Values frozen
2026-08-29T01:12:58.850760,AWS_NAG,drift,Temperature drifted by 2.49
2026-08-29T01:12:58.854494,AWS_IDR,drift,Temperature drifted by 3.99
2026-08-29T01:12:58.858416,AWS_COK,frozen_value,Values frozen
2026-08-29T01:12:58.864323,AWS_IXC,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:12:58.873027,AWS_CJB,drift,Temperature drifted by 0.78
2026-08-29T01:13:00.897320,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:00.907413,AWS_LKO,frozen_value,Values frozen
2026-08-29T01:13:00.909523,AWS_KNP,frozen_value,Values frozen
2026-08-29T01:13:00.912043,AWS_NAG,drift,Temperature drifted by 2.94
2026-08-29T01:13:00.914472,AWS_IDR,drift,Temperature drifted by 4.29
2026-08-29T01:13:00.916321,AWS_BHO,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:00.920807,AWS_COK,frozen_value,Values frozen
2026-08-29T01:13:00.931839,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:00.933725,AWS_CJB,drift,Temperature drifted by 1.25
2026-08-29T01:13:02.938474,AWS_MUM,spike,pressure spiked by 117.87
2026-08-29T01:13:02.946213,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:02.954703,AWS_AMD,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:02.961038,AWS_STV,dropout,Reading dropped
2026-08-29T01:13:02.963795,AWS_LKO,frozen_value,Values frozen
2026-08-29T01:13:02.968967,AWS_KNP,frozen_value,Values frozen
2026-08-29T01:13:02.971929,AWS_NAG,dropout,Reading dropped
2026-08-29T01:13:02.976049,AWS_IDR,drift,Temperature drifted by 4.46
2026-08-29T01:13:02.990787,AWS_VTZ,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:02.994099,AWS_IXC,drift,Temperature drifted by 0.19
2026-08-29T01:13:02.999605,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:03.002844,AWS_CJB,drift,Temperature drifted by 1.52
2026-08-29T01:13:05.013325,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:05.020258,AWS_AMD,spike,temperature spiked by 22.22
2026-08-29T01:13:05.022269,AWS_STV,spike,temperature spiked by 18.05
2026-08-29T01:13:05.025694,AWS_LKO,frozen_value,Values frozen
2026-08-29T01:13:05.027925,AWS_KNP,frozen_value,Values frozen
2026-08-29T01:13:05.029665,AWS_NAG,dropout,Reading dropped
2026-08-29T01:13:05.036802,AWS_IXC,drift,Temperature drifted by 0.64
2026-08-29T01:13:05.040062,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:05.041887,AWS_CJB,drift,Temperature drifted by 1.92
2026-08-29T01:13:07.043873,AWS_MUM,spike,humidity spiked by 13.83
2026-08-29T01:13:07.047902,AWS_HYD,dropout,Reading dropped
2026-08-29T01:13:07.050767,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:07.057054,AWS_LKO,frozen_value,Values frozen
2026-08-29T01:13:07.059318,AWS_KNP,frozen_value,Values frozen
2026-08-29T01:13:07.061788,AWS_NAG,dropout,Reading dropped
2026-08-29T01:13:07.065007,AWS_COK,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:07.072297,AWS_IXC,drift,Temperature drifted by 0.93
2026-08-29T01:13:07.076968,AWS_GAU,spike,pressure spiked by -71.45
2026-08-29T01:13:07.079963,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:07.082326,AWS_CJB,drift,Temperature drifted by 2.27
2026-08-29T01:13:09.086874,AWS_DEL,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:09.095613,AWS_MAA,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:09.098318,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:09.110559,AWS_JAI,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:09.113472,AWS_LKO,frozen_value,Values frozen
2026-08-29T01:13:09.116423,AWS_KNP,spike,humidity spiked by -14.74
2026-08-29T01:13:09.124899,AWS_IDR,drift,Temperature drifted by 0.13
2026-08-29T01:13:09.148574,AWS_VTZ,dropout,Reading dropped
2026-08-29T01:13:09.163177,AWS_IXC,drift,Temperature drifted by 1.23
2026-08-29T01:13:09.202536,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:09.208560,AWS_CJB,drift,Temperature drifted by 2.40
2026-08-29T01:13:11.224931,AWS_HYD,spike,humidity spiked by -17.97
2026-08-29T01:13:11.238610,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:11.247660,AWS_AMD,spike,temperature spiked by -15.30
2026-08-29T01:13:11.250142,AWS_STV,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:11.256778,AWS_JAI,spike,temperature spiked by -12.34
2026-08-29T01:13:11.261284,AWS_LKO,frozen_value,Values frozen
2026-08-29T01:13:11.270237,AWS_IDR,drift,Temperature drifted by 0.62
2026-08-29T01:13:11.287545,AWS_VTZ,dropout,Reading dropped
2026-08-29T01:13:11.298650,AWS_IXC,drift,Temperature drifted by 1.62
2026-08-29T01:13:11.304517,AWS_GAU,spike,pressure spiked by 145.74
2026-08-29T01:13:11.307289,AWS_IXR,dropout,Reading dropped
2026-08-29T01:13:11.308404,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:11.315831,AWS_CJB,drift,Temperature drifted by 2.85
2026-08-29T01:13:13.326381,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:13.330122,AWS_AMD,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:13.337671,AWS_LKO,frozen_value,Values frozen
2026-08-29T01:13:13.339329,AWS_KNP,drift,Temperature drifted by 0.34
2026-08-29T01:13:13.343119,AWS_IDR,drift,Temperature drifted by 0.93
2026-08-29T01:13:13.345911,AWS_COK,drift,Temperature drifted by 0.25
2026-08-29T01:13:13.347295,AWS_TRV,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:13.349488,AWS_VTZ,dropout,Reading dropped
2026-08-29T01:13:13.353178,AWS_IXR,dropout,Reading dropped
2026-08-29T01:13:13.354423,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:13.355959,AWS_CJB,drift,Temperature drifted by 3.22
2026-08-29T01:13:15.359894,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:15.363569,AWS_HYD,dropout,Reading dropped
2026-08-29T01:13:15.365140,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:15.366560,AWS_PNQ,drift,Temperature drifted by 0.28
2026-08-29T01:13:15.368817,AWS_STV,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:15.372123,AWS_LKO,frozen_value,Values frozen
2026-08-29T01:13:15.373718,AWS_KNP,drift,Temperature drifted by 0.78
2026-08-29T01:13:15.375658,AWS_NAG,drift,Temperature drifted by 0.18
2026-08-29T01:13:15.377200,AWS_IDR,drift,Temperature drifted by 1.36
2026-08-29T01:13:15.379117,AWS_BHO,drift,Temperature drifted by 0.12
2026-08-29T01:13:15.380753,AWS_COK,drift,Temperature drifted by 0.45
2026-08-29T01:13:15.390022,AWS_PAT,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:15.392450,AWS_IXC,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:15.397237,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:15.399046,AWS_CJB,drift,Temperature drifted by 3.59
2026-08-29T01:13:17.401856,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:17.409450,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:17.414484,AWS_PNQ,drift,Temperature drifted by 0.62
2026-08-29T01:13:17.416796,AWS_AMD,drift,Temperature drifted by 0.48
2026-08-29T01:13:17.426817,AWS_LKO,frozen_value,Values frozen
2026-08-29T01:13:17.430677,AWS_KNP,drift,Temperature drifted by 1.06
2026-08-29T01:13:17.435717,AWS_NAG,drift,Temperature drifted by 0.64
2026-08-29T01:13:17.445251,AWS_IDR,drift,Temperature drifted by 1.65
2026-08-29T01:13:17.485687,AWS_BHO,drift,Temperature drifted by 0.31
2026-08-29T01:13:17.499441,AWS_COK,drift,Temperature drifted by 0.92
2026-08-29T01:13:17.511965,AWS_TRV,spike,pressure spiked by 98.09
2026-08-29T01:13:17.527032,AWS_BBI,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:17.542879,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:17.547775,AWS_CJB,drift,Temperature drifted by 3.92
2026-08-29T01:13:19.556478,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:19.567160,AWS_DEL,dropout,Reading dropped
2026-08-29T01:13:19.571454,AWS_BLR,dropout,Reading dropped
2026-08-29T01:13:19.585955,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:19.591382,AWS_PNQ,drift,Temperature drifted by 0.74
2026-08-29T01:13:19.600441,AWS_AMD,drift,Temperature drifted by 0.96
2026-08-29T01:13:19.611973,AWS_KNP,drift,Temperature drifted by 1.23
2026-08-29T01:13:19.616028,AWS_NAG,drift,Temperature drifted by 0.82
2026-08-29T01:13:19.619623,AWS_IDR,drift,Temperature drifted by 2.05
2026-08-29T01:13:19.623709,AWS_BHO,drift,Temperature drifted by 0.46
2026-08-29T01:13:19.628551,AWS_COK,drift,Temperature drifted by 1.20
2026-08-29T01:13:19.673732,AWS_GAU,dropout,Reading dropped
2026-08-29T01:13:19.677668,AWS_IXR,dropout,Reading dropped
2026-08-29T01:13:19.678867,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:19.689529,AWS_CJB,drift,Temperature drifted by 4.19
2026-08-29T01:13:21.696458,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:21.702129,AWS_DEL,dropout,Reading dropped
2026-08-29T01:13:21.720743,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:13:21.727391,AWS_PNQ,drift,Temperature drifted by 0.92
2026-08-29T01:13:21.732598,AWS_AMD,drift,Temperature drifted by 1.44
2026-08-29T01:13:21.740641,AWS_KNP,drift,Temperature drifted by 1.50
2026-08-29T01:13:21.752924,AWS_NAG,drift,Temperature drifted by 1.07
2026-08-29T01:13:21.761561,AWS_IDR,drift,Temperature drifted by 2.34
2026-08-29T01:13:21.763874,AWS_BHO,drift,Temperature drifted by 0.62
2026-08-29T01:13:21.765673,AWS_COK,drift,Temperature drifted by 1.33
2026-08-29T01:13:21.770495,AWS_VTZ,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:21.773408,AWS_BBI,drift,Temperature drifted by 0.43
2026-08-29T01:13:21.776932,AWS_IXR,dropout,Reading dropped
2026-08-29T01:13:21.777994,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:21.782002,AWS_CJB,drift,Temperature drifted by 4.50
2026-08-29T01:13:23.787615,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:23.796127,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:23.798835,AWS_MAA,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:23.806192,AWS_PNQ,drift,Temperature drifted by 1.16
2026-08-29T01:13:23.808724,AWS_AMD,drift,Temperature drifted by 1.79
2026-08-29T01:13:23.823019,AWS_NAG,drift,Temperature drifted by 1.22
2026-08-29T01:13:23.830202,AWS_IDR,drift,Temperature drifted by 2.78
2026-08-29T01:13:23.838537,AWS_BHO,drift,Temperature drifted by 0.82
2026-08-29T01:13:23.844506,AWS_COK,drift,Temperature drifted by 1.77
2026-08-29T01:13:23.852021,AWS_BBI,drift,Temperature drifted by 0.69
2026-08-29T01:13:23.854887,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:23.856723,AWS_CJB,drift,Temperature drifted by 4.95
2026-08-29T01:13:25.862593,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:25.871090,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:25.894683,AWS_PNQ,drift,Temperature drifted by 1.29
2026-08-29T01:13:25.899981,AWS_AMD,drift,Temperature drifted by 2.04
2026-08-29T01:13:25.905457,AWS_STV,dropout,Reading dropped
2026-08-29T01:13:25.916521,AWS_KNP,drift,Temperature drifted by 0.17
2026-08-29T01:13:25.919244,AWS_NAG,drift,Temperature drifted by 1.55
2026-08-29T01:13:25.921400,AWS_IDR,spike,pressure spiked by -104.65
2026-08-29T01:13:25.927965,AWS_BHO,frozen_value,Values frozen
2026-08-29T01:13:25.940434,AWS_COK,drift,Temperature drifted by 1.94
2026-08-29T01:13:25.945460,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:13:25.958278,AWS_BBI,drift,Temperature drifted by 1.18
2026-08-29T01:13:25.962512,AWS_MYQ,dropout,Reading dropped
2026-08-29T01:13:25.963846,AWS_CJB,drift,Temperature drifted by 5.42
2026-08-29T01:13:27.966404,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:27.983742,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:27.992831,AWS_PNQ,drift,Temperature drifted by 1.46
2026-08-29T01:13:28.003921,AWS_STV,dropout,Reading dropped
2026-08-29T01:13:28.006868,AWS_JAI,drift,Temperature drifted by 0.33
2026-08-29T01:13:28.018875,AWS_KNP,drift,Temperature drifted by 0.46
2026-08-29T01:13:28.025605,AWS_NAG,drift,Temperature drifted by 1.73
2026-08-29T01:13:28.033605,AWS_BHO,frozen_value,Values frozen
2026-08-29T01:13:28.038163,AWS_COK,drift,Temperature drifted by 2.23
2026-08-29T01:13:28.042959,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:13:28.045765,AWS_VTZ,drift,Temperature drifted by 0.37
2026-08-29T01:13:28.065944,AWS_BBI,drift,Temperature drifted by 1.32
2026-08-29T01:13:28.085507,AWS_MYQ,dropout,Reading dropped
2026-08-29T01:13:30.094524,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:30.099069,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:30.105630,AWS_PNQ,drift,Temperature drifted by 1.59
2026-08-29T01:13:30.109768,AWS_JAI,drift,Temperature drifted by 0.69
2026-08-29T01:13:30.113370,AWS_KNP,drift,Temperature drifted by 0.62
2026-08-29T01:13:30.115659,AWS_NAG,drift,Temperature drifted by 1.92
2026-08-29T01:13:30.120469,AWS_BHO,frozen_value,Values frozen
2026-08-29T01:13:30.124419,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:13:30.126906,AWS_VTZ,drift,Temperature drifted by 0.54
2026-08-29T01:13:30.131038,AWS_BBI,drift,Temperature drifted by 1.62
2026-08-29T01:13:30.133101,AWS_IXR,dropout,Reading dropped
2026-08-29T01:13:32.137226,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:32.139635,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:32.140722,AWS_PNQ,drift,Temperature drifted by 1.71
2026-08-29T01:13:32.142360,AWS_JAI,drift,Temperature drifted by 0.89
2026-08-29T01:13:32.143367,AWS_LKO,drift,Temperature drifted by 0.36
2026-08-29T01:13:32.144922,AWS_KNP,drift,Temperature drifted by 1.09
2026-08-29T01:13:32.145659,AWS_NAG,drift,Temperature drifted by 2.41
2026-08-29T01:13:32.146559,AWS_BHO,frozen_value,Values frozen
2026-08-29T01:13:32.147359,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:13:32.147979,AWS_VTZ,drift,Temperature drifted by 0.89
2026-08-29T01:13:32.149044,AWS_BBI,drift,Temperature drifted by 2.12
2026-08-29T01:13:32.150726,AWS_IXR,dropout,Reading dropped
2026-08-29T01:13:32.151372,AWS_MYQ,dropout,Reading dropped
2026-08-29T01:13:32.151752,AWS_CJB,spike,temperature spiked by 11.03
2026-08-29T01:13:34.152695,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:34.155192,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:34.156010,AWS_MAA,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:34.159097,AWS_PNQ,drift,Temperature drifted by 2.04
2026-08-29T01:13:34.160513,AWS_JAI,drift,Temperature drifted by 1.25
2026-08-29T01:13:34.161629,AWS_LKO,drift,Temperature drifted by 0.73
2026-08-29T01:13:34.162579,AWS_KNP,drift,Temperature drifted by 1.41
2026-08-29T01:13:34.163717,AWS_BHO,frozen_value,Values frozen
2026-08-29T01:13:34.164762,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:13:34.165775,AWS_VTZ,drift,Temperature drifted by 1.24
2026-08-29T01:13:34.168585,AWS_IXC,dropout,Reading dropped
2026-08-29T01:13:34.169630,AWS_IXR,dropout,Reading dropped
2026-08-29T01:13:34.170165,AWS_MYQ,dropout,Reading dropped
2026-08-29T01:13:34.170487,AWS_CJB,dropout,Reading dropped
2026-08-29T01:13:36.171115,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:13:36.173764,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:36.174389,AWS_MAA,dropout,Reading dropped
2026-08-29T01:13:36.174956,AWS_PNQ,drift,Temperature drifted by 2.24
2026-08-29T01:13:36.175897,AWS_JAI,drift,Temperature drifted by 1.38
2026-08-29T01:13:36.176490,AWS_LKO,drift,Temperature drifted by 1.06
2026-08-29T01:13:36.177008,AWS_KNP,drift,Temperature drifted by 1.67
2026-08-29T01:13:36.178697,AWS_COK,drift,Temperature drifted by 0.26
2026-08-29T01:13:36.179811,AWS_VTZ,drift,Temperature drifted by 1.69
2026-08-29T01:13:36.181177,AWS_IXC,dropout,Reading dropped
2026-08-29T01:13:36.181958,AWS_IXR,dropout,Reading dropped
2026-08-29T01:13:36.182518,AWS_CJB,dropout,Reading dropped
2026-08-29T01:13:38.185398,AWS_BLR,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:38.186276,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:38.186927,AWS_MAA,dropout,Reading dropped
2026-08-29T01:13:38.187558,AWS_PNQ,drift,Temperature drifted by 2.69
2026-08-29T01:13:38.188463,AWS_JAI,drift,Temperature drifted by 1.80
2026-08-29T01:13:38.189083,AWS_LKO,drift,Temperature drifted by 1.36
2026-08-29T01:13:38.189716,AWS_KNP,drift,Temperature drifted by 1.98
2026-08-29T01:13:38.190782,AWS_IDR,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:38.191880,AWS_COK,drift,Temperature drifted by 0.60
2026-08-29T01:13:38.192770,AWS_VTZ,drift,Temperature drifted by 1.89
2026-08-29T01:13:38.193570,AWS_IXC,dropout,Reading dropped
2026-08-29T01:13:40.195774,AWS_DEL,frozen_value,Values frozen
2026-08-29T01:13:40.196899,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:40.198080,AWS_CCU,dropout,Reading dropped
2026-08-29T01:13:40.198613,AWS_PNQ,drift,Temperature drifted by 3.03
2026-08-29T01:13:40.200495,AWS_JAI,drift,Temperature drifted by 2.05
2026-08-29T01:13:40.201572,AWS_LKO,drift,Temperature drifted by 1.73
2026-08-29T01:13:40.202639,AWS_KNP,drift,Temperature drifted by 2.44
2026-08-29T01:13:40.203568,AWS_NAG,drift,Temperature drifted by 0.28
2026-08-29T01:13:40.204407,AWS_IDR,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:40.205156,AWS_BHO,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:40.205888,AWS_COK,drift,Temperature drifted by 1.07
2026-08-29T01:13:40.206941,AWS_VTZ,drift,Temperature drifted by 2.17
2026-08-29T01:13:40.207957,AWS_BBI,frozen_value,Values frozen
2026-08-29T01:13:40.209023,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:42.210544,AWS_DEL,frozen_value,Values frozen
2026-08-29T01:13:42.211731,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:42.212881,AWS_CCU,dropout,Reading dropped
2026-08-29T01:13:42.213360,AWS_PNQ,drift,Temperature drifted by 3.27
2026-08-29T01:13:42.213969,AWS_AMD,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:42.214943,AWS_JAI,drift,Temperature drifted by 2.43
2026-08-29T01:13:42.215769,AWS_LKO,drift,Temperature drifted by 1.97
2026-08-29T01:13:42.216697,AWS_KNP,drift,Temperature drifted by 2.84
2026-08-29T01:13:42.217722,AWS_NAG,drift,Temperature drifted by 0.42
2026-08-29T01:13:42.219116,AWS_COK,drift,Temperature drifted by 1.27
2026-08-29T01:13:42.219801,AWS_TRV,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:13:42.220447,AWS_VTZ,drift,Temperature drifted by 2.64
2026-08-29T01:13:42.221474,AWS_BBI,frozen_value,Values frozen
2026-08-29T01:13:42.223180,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:13:42.224185,AWS_CJB,spatial_outlier,Deviating from spatial trend
2026-08-29T01:13:44.225440,AWS_MUM,dropout,Reading dropped
2026-08-29T01:13:44.226559,AWS_DEL,frozen_value,Values frozen
2026-08-29T01:13:44.228265,AWS_HYD,frozen_value,Values frozen
2026-08-29T01:13:44.229085,AWS_CCU,dropout,Reading dropped
2026-08-29T01:13:44.229448,AWS_PNQ,drift,Temperature drifted by 3.53
2026-08-29T01:13:44.231032,AWS_JAI,drift,Temperature drifted by 2.55
2026-08-29T01:13:44.231625,AWS_LKO,drift,Temperature drifted by 2.47
2026-08-29T01:13:44.232130,AWS_KNP,drift,Temperature drifted by 3.18
2026-08-29T01:13:44.232628,AWS_NAG,drift,Temperature drifted by 0.89
2026-08-29T01:13:44.233880,AWS_COK,drift,Temperature drifted by 1.44
2026-08-29T01:13:44.234822,AWS_VTZ,drift,Temperature drifted by 2.88
